"GEO_ID","NAME","B01003_001E","B01003_001M",
"Geography","Geographic Area Name","Estimate!!Total","Margin of Error!!Total",
"1400000US06073003304","Census Tract 33.04; San Diego County; California","3164","440",
"1400000US06073003305","Census Tract 33.05; San Diego County; California","6521","1006",
"1400000US06073003401","Census Tract 34.01; San Diego County; California","5794","903",
"1400000US06073003403","Census Tract 34.03; San Diego County; California","3681","455",
"1400000US06073003404","Census Tract 34.04; San Diego County; California","4595","864",
"1400000US06073003501","Census Tract 35.01; San Diego County; California","3591","547",
"1400000US06073003502","Census Tract 35.02; San Diego County; California","4655","1096",
"1400000US06073003601","Census Tract 36.01; San Diego County; California","3460","918",
"1400000US06073003602","Census Tract 36.02; San Diego County; California","3719","788",
"1400000US06073003603","Census Tract 36.03; San Diego County; California","3176","467",
"1400000US06073003800","Census Tract 38; San Diego County; California","8774","323",
"1400000US06073003901","Census Tract 39.01; San Diego County; California","4381","698",
"1400000US06073003902","Census Tract 39.02; San Diego County; California","4257","667",
"1400000US06073004000","Census Tract 40; San Diego County; California","4151","784",
"1400000US06073004101","Census Tract 41.01; San Diego County; California","4163","558",
"1400000US06073004102","Census Tract 41.02; San Diego County; California","2169","502",
"1400000US06073004200","Census Tract 42; San Diego County; California","5903","489",
"1400000US06073004300","Census Tract 43; San Diego County; California","4339","476",
"1400000US06073004400","Census Tract 44; San Diego County; California","4097","593",
"1400000US06073004501","Census Tract 45.01; San Diego County; California","2850","304",
"1400000US06073004600","Census Tract 46; San Diego County; California","1996","357",
"1400000US06073004700","Census Tract 47; San Diego County; California","1327","253",
"1400000US06073004800","Census Tract 48; San Diego County; California","3395","660",
"1400000US06073004900","Census Tract 49; San Diego County; California","5166","768",
"1400000US06073005000","Census Tract 50; San Diego County; California","1897","449",
"1400000US06073005101","Census Tract 51.01; San Diego County; California","3618","891",
"1400000US06073005102","Census Tract 51.02; San Diego County; California","4673","507",
"1400000US06073005103","Census Tract 51.03; San Diego County; California","3045","653",
"1400000US06073005201","Census Tract 52.01; San Diego County; California","3207","383",
"1400000US06073005202","Census Tract 52.02; San Diego County; California","5108","707",
"1400000US06073005301","Census Tract 53.01; San Diego County; California","3313","499",
"1400000US06073005302","Census Tract 53.02; San Diego County; California","4116","383",
"1400000US06073005401","Census Tract 54.01; San Diego County; California","1813","430",
"1400000US06073005402","Census Tract 54.02; San Diego County; California","4506","996",
"1400000US06073005403","Census Tract 54.03; San Diego County; California","2407","356",
"1400000US06073005500","Census Tract 55; San Diego County; California","295","102",
"1400000US06073005601","Census Tract 56.01; San Diego County; California","2525","492",
"1400000US06073005602","Census Tract 56.02; San Diego County; California","2117","289",
"1400000US06073005700","Census Tract 57; San Diego County; California","2154","201",
"1400000US06073005801","Census Tract 58.01; San Diego County; California","1703","218",
"1400000US06073005802","Census Tract 58.02; San Diego County; California","2830","458",
"1400000US06073005900","Census Tract 59; San Diego County; California","3187","377",
"1400000US06073006000","Census Tract 60; San Diego County; California","4431","484",
"1400000US06073006100","Census Tract 61; San Diego County; California","2225","350",
"1400000US06073006200","Census Tract 62; San Diego County; California","31","4",
"1400000US06073006300","Census Tract 63; San Diego County; California","2490","222",
"1400000US06073006500","Census Tract 65; San Diego County; California","3554","416",
"1400000US06073006600","Census Tract 66; San Diego County; California","2001","266",
"1400000US06073006801","Census Tract 68.01; San Diego County; California","3299","527",
"1400000US06073006802","Census Tract 68.02; San Diego County; California","6017","612",
"1400000US06073006900","Census Tract 69; San Diego County; California","5878","1001",
"1400000US06073007002","Census Tract 70.02; San Diego County; California","3170","296",
"1400000US06073007100","Census Tract 71; San Diego County; California","4296","502",
"1400000US06073007200","Census Tract 72; San Diego County; California","5809","381",
"1400000US06073007302","Census Tract 73.02; San Diego County; California","2741","396",
"1400000US06073007303","Census Tract 73.03; San Diego County; California","1712","298",
"1400000US06073007304","Census Tract 73.04; San Diego County; California","3620","541",
"1400000US06073007401","Census Tract 74.01; San Diego County; California","2745","500",
"1400000US06073007402","Census Tract 74.02; San Diego County; California","3806","831",
"1400000US06073007501","Census Tract 75.01; San Diego County; California","4160","719",
"1400000US06073007502","Census Tract 75.02; San Diego County; California","3010","361",
"1400000US06073007601","Census Tract 76.01; San Diego County; California","1750","357",
"1400000US06073007602","Census Tract 76.02; San Diego County; California","1435","342",
"1400000US06073007701","Census Tract 77.01; San Diego County; California","4243","784",
"1400000US06073007702","Census Tract 77.02; San Diego County; California","3188","509",
"1400000US06073007800","Census Tract 78; San Diego County; California","5939","960",
"1400000US06073007905","Census Tract 79.05; San Diego County; California","2557","388",
"1400000US06073007907","Census Tract 79.07; San Diego County; California","3167","448",
"1400000US06073007908","Census Tract 79.08; San Diego County; California","3285","509",
"1400000US06073007910","Census Tract 79.10; San Diego County; California","2832","525",
"1400000US06073007911","Census Tract 79.11; San Diego County; California","2347","273",
"1400000US06073007912","Census Tract 79.12; San Diego County; California","1795","302",
"1400000US06073008002","Census Tract 80.02; San Diego County; California","2680","351",
"1400000US06073008003","Census Tract 80.03; San Diego County; California","3440","509",
"1400000US06073008006","Census Tract 80.06; San Diego County; California","4039","452",
"1400000US06073008101","Census Tract 81.01; San Diego County; California","3696","558",
"1400000US06073008102","Census Tract 81.02; San Diego County; California","3367","545",
"1400000US06073008201","Census Tract 82.01; San Diego County; California","1763","559",
"1400000US06073008202","Census Tract 82.02; San Diego County; California","1196","217",
"1400000US06073008301","Census Tract 83.01; San Diego County; California","3461","494",
"1400000US06073008303","Census Tract 83.03; San Diego County; California","3021","584",
"1400000US06073008305","Census Tract 83.05; San Diego County; California","7705","400",
"1400000US06073008306","Census Tract 83.06; San Diego County; California","2688","335",
"1400000US06073008307","Census Tract 83.07; San Diego County; California","4348","753",
"1400000US06073008310","Census Tract 83.10; San Diego County; California","6250","791",
"1400000US06073008311","Census Tract 83.11; San Diego County; California","2724","338",
"1400000US06073008312","Census Tract 83.12; San Diego County; California","3841","620",
"1400000US06073008313","Census Tract 83.13; San Diego County; California","2214","275",
"1400000US06073008324","Census Tract 83.24; San Diego County; California","7175","930",
"1400000US06073008327","Census Tract 83.27; San Diego County; California","6038","719",
"1400000US06073008328","Census Tract 83.28; San Diego County; California","7766","762",
"1400000US06073008330","Census Tract 83.30; San Diego County; California","4901","767",
"1400000US06073008331","Census Tract 83.31; San Diego County; California","2766","430",
"1400000US06073008336","Census Tract 83.36; San Diego County; California","2086","196",
"1400000US06073008337","Census Tract 83.37; San Diego County; California","4996","753",
"1400000US06073008339","Census Tract 83.39; San Diego County; California","1882","268",
"1400000US06073008343","Census Tract 83.43; San Diego County; California","4165","501",
"1400000US06073008344","Census Tract 83.44; San Diego County; California","3460","416",
"1400000US06073008345","Census Tract 83.45; San Diego County; California","4204","591",
"1400000US06073008346","Census Tract 83.46; San Diego County; California","4255","479",
"1400000US06073008347","Census Tract 83.47; San Diego County; California","6704","728",
"1400000US06073008348","Census Tract 83.48; San Diego County; California","4935","498",
"1400000US06073008349","Census Tract 83.49; San Diego County; California","3822","499",
"1400000US06073008350","Census Tract 83.50; San Diego County; California","6334","770",
"1400000US06073008351","Census Tract 83.51; San Diego County; California","4817","834",
"1400000US06073008352","Census Tract 83.52; San Diego County; California","4119","1259",
"1400000US06073008353","Census Tract 83.53; San Diego County; California","4802","599",
"1400000US06073008355","Census Tract 83.55; San Diego County; California","3093","191",
"1400000US06073008356","Census Tract 83.56; San Diego County; California","3950","617",
"1400000US06073008357","Census Tract 83.57; San Diego County; California","4608","497",
"1400000US06073008358","Census Tract 83.58; San Diego County; California","6522","918",
"1400000US06073008359","Census Tract 83.59; San Diego County; California","4426","634",
"1400000US06073008360","Census Tract 83.60; San Diego County; California","7071","1810",
"1400000US06073008361","Census Tract 83.61; San Diego County; California","2720","432",
"1400000US06073008362","Census Tract 83.62; San Diego County; California","3270","599",
"1400000US06073008363","Census Tract 83.63; San Diego County; California","5373","738",
"1400000US06073008364","Census Tract 83.64; San Diego County; California","4596","558",
"1400000US06073008365","Census Tract 83.65; San Diego County; California","2611","326",
"1400000US06073008366","Census Tract 83.66; San Diego County; California","6994","931",
"1400000US06073008367","Census Tract 83.67; San Diego County; California","3312","407",
"1400000US06073008368","Census Tract 83.68; San Diego County; California","6464","604",
"1400000US06073008369","Census Tract 83.69; San Diego County; California","4599","1276",
"1400000US06073008370","Census Tract 83.70; San Diego County; California","3790","448",
"1400000US06073008371","Census Tract 83.71; San Diego County; California","4005","745",
"1400000US06073008372","Census Tract 83.72; San Diego County; California","3965","521",
"1400000US06073008373","Census Tract 83.73; San Diego County; California","3446","453",
"1400000US06073008374","Census Tract 83.74; San Diego County; California","4170","526",
"1400000US06073008375","Census Tract 83.75; San Diego County; California","4306","527",
"1400000US06073008376","Census Tract 83.76; San Diego County; California","6335","1261",
"1400000US06073008377","Census Tract 83.77; San Diego County; California","1927","303",
"1400000US06073008378","Census Tract 83.78; San Diego County; California","914","213",
"1400000US06073008379","Census Tract 83.79; San Diego County; California","4035","635",
"1400000US06073008380","Census Tract 83.80; San Diego County; California","6512","944",
"1400000US06073008381","Census Tract 83.81; San Diego County; California","3473","1005",
"1400000US06073008501","Census Tract 85.01; San Diego County; California","5800","994",
"1400000US06073008502","Census Tract 85.02; San Diego County; California","6776","1298",
"1400000US06073008503","Census Tract 85.03; San Diego County; California","7714","1737",
"1400000US06073008504","Census Tract 85.04; San Diego County; California","5896","896",
"1400000US06073008505","Census Tract 85.05; San Diego County; California","5406","773",
"1400000US06073008506","Census Tract 85.06; San Diego County; California","4084","439",
"1400000US06073008507","Census Tract 85.07; San Diego County; California","7252","922",
"1400000US06073008509","Census Tract 85.09; San Diego County; California","6491","886",
"1400000US06073008510","Census Tract 85.10; San Diego County; California","5732","589",
"1400000US06073008511","Census Tract 85.11; San Diego County; California","5362","969",
"1400000US06073008512","Census Tract 85.12; San Diego County; California","4043","355",
"1400000US06073008513","Census Tract 85.13; San Diego County; California","2909","328",
"1400000US06073008600","Census Tract 86; San Diego County; California","6473","1060",
"1400000US06073008701","Census Tract 87.01; San Diego County; California","3320","440",
"1400000US06073008702","Census Tract 87.02; San Diego County; California","5220","568",
"1400000US06073008800","Census Tract 88; San Diego County; California","6269","694",
"1400000US06073008901","Census Tract 89.01; San Diego County; California","5604","852",
"1400000US06073008902","Census Tract 89.02; San Diego County; California","3485","599",
"1400000US06073009000","Census Tract 90; San Diego County; California","4037","517",
"1400000US06073009101","Census Tract 91.01; San Diego County; California","5334","685",
"1400000US06073009102","Census Tract 91.02; San Diego County; California","3923","892",
"1400000US06073009103","Census Tract 91.03; San Diego County; California","4138","457",
"1400000US06073009104","Census Tract 91.04; San Diego County; California","2838","385",
"1400000US06073009107","Census Tract 91.07; San Diego County; California","5066","706",
"1400000US06073009108","Census Tract 91.08; San Diego County; California","2064","333",
"1400000US06073009109","Census Tract 91.09; San Diego County; California","3378","71",
"1400000US06073009201","Census Tract 92.01; San Diego County; California","5739","846",
"1400000US06073009203","Census Tract 92.03; San Diego County; California","4302","392",
"1400000US06073009204","Census Tract 92.04; San Diego County; California","4133","1290",
"1400000US06073009301","Census Tract 93.01; San Diego County; California","5304","1161",
"1400000US06073009305","Census Tract 93.05; San Diego County; California","5262","768",
"1400000US06073009306","Census Tract 93.06; San Diego County; California","5746","698",
"1400000US06073009307","Census Tract 93.07; San Diego County; California","4328","545",
"1400000US06073009308","Census Tract 93.08; San Diego County; California","4224","703",
"1400000US06073009400","Census Tract 94; San Diego County; California","4529","383",
"1400000US06073009502","Census Tract 95.02; San Diego County; California","4133","529",
"1400000US06073009504","Census Tract 95.04; San Diego County; California","6178","680",
"1400000US06073009505","Census Tract 95.05; San Diego County; California","6159","653",
"1400000US06073009506","Census Tract 95.06; San Diego County; California","4582","425",
"1400000US06073009507","Census Tract 95.07; San Diego County; California","3934","612",
"1400000US06073009509","Census Tract 95.09; San Diego County; California","5744","780",
"1400000US06073009510","Census Tract 95.10; San Diego County; California","4752","897",
"1400000US06073009511","Census Tract 95.11; San Diego County; California","4283","1014",
"1400000US06073009602","Census Tract 96.02; San Diego County; California","4083","550",
"1400000US06073009603","Census Tract 96.03; San Diego County; California","6270","959",
"1400000US06073009604","Census Tract 96.04; San Diego County; California","3212","499",
"1400000US06073009703","Census Tract 97.03; San Diego County; California","3595","302",
"1400000US06073009704","Census Tract 97.04; San Diego County; California","6587","1044",
"1400000US06073009705","Census Tract 97.05; San Diego County; California","3700","230",
"1400000US06073009706","Census Tract 97.06; San Diego County; California","7197","780",
"1400000US06073009801","Census Tract 98.01; San Diego County; California","5070","861",
"1400000US06073009802","Census Tract 98.02; San Diego County; California","7026","958",
"1400000US06073009804","Census Tract 98.04; San Diego County; California","5792","771",
"1400000US06073009805","Census Tract 98.05; San Diego County; California","4559","348",
"1400000US06073009901","Census Tract 99.01; San Diego County; California","1462","64",
"1400000US06073009902","Census Tract 99.02; San Diego County; California","0","14",
"1400000US06073010001","Census Tract 100.01; San Diego County; California","3948","749",
"1400000US06073010003","Census Tract 100.03; San Diego County; California","4972","932",
"1400000US06073010004","Census Tract 100.04; San Diego County; California","5229","1204",
"1400000US06073010005","Census Tract 100.05; San Diego County; California","6443","793",
"1400000US06073010009","Census Tract 100.09; San Diego County; California","5436","764",
"1400000US06073010010","Census Tract 100.10; San Diego County; California","4807","526",
"1400000US06073010011","Census Tract 100.11; San Diego County; California","4472","954",
"1400000US06073010012","Census Tract 100.12; San Diego County; California","4605","702",
"1400000US06073010013","Census Tract 100.13; San Diego County; California","4845","1011",
"1400000US06073010015","Census Tract 100.15; San Diego County; California","4646","1062",
"1400000US06073010016","Census Tract 100.16; San Diego County; California","3217","142",
"1400000US06073010017","Census Tract 100.17; San Diego County; California","6581","1273",
"1400000US06073010018","Census Tract 100.18; San Diego County; California","6695","825",
"1400000US06073010019","Census Tract 100.19; San Diego County; California","3568","534",
"1400000US06073010103","Census Tract 101.03; San Diego County; California","6592","972",
"1400000US06073010104","Census Tract 101.04; San Diego County; California","3203","597",
"1400000US06073010106","Census Tract 101.06; San Diego County; California","4704","505",
"1400000US06073010107","Census Tract 101.07; San Diego County; California","5928","695",
"1400000US06073010109","Census Tract 101.09; San Diego County; California","4824","848",
"1400000US06073010110","Census Tract 101.10; San Diego County; California","7368","872",
"1400000US06073010111","Census Tract 101.11; San Diego County; California","3614","791",
"1400000US06073010112","Census Tract 101.12; San Diego County; California","5241","881",
"1400000US06073010201","Census Tract 102.01; San Diego County; California","3562","311",
"1400000US06073010202","Census Tract 102.02; San Diego County; California","3473","645",
"1400000US06073010300","Census Tract 103; San Diego County; California","4240","650",
"1400000US06073010401","Census Tract 104.01; San Diego County; California","2150","352",
"1400000US06073010402","Census Tract 104.02; San Diego County; California","5442","520",
"1400000US06073010501","Census Tract 105.01; San Diego County; California","1288","195",
"1400000US06073010502","Census Tract 105.02; San Diego County; California","5742","687",
"1400000US06073010601","Census Tract 106.01; San Diego County; California","1981","307",
"1400000US06073010800","Census Tract 108; San Diego County; California","2474","410",
"1400000US06073010900","Census Tract 109; San Diego County; California","1581","308",
"1400000US06073011000","Census Tract 110; San Diego County; California","2787","379",
"1400000US06073011100","Census Tract 111; San Diego County; California","3531","501",
"1400000US06073011300","Census Tract 113; San Diego County; California","2386","169",
"1400000US06073011601","Census Tract 116.01; San Diego County; California","5796","651",
"1400000US06073011602","Census Tract 116.02; San Diego County; California","3671","845",
"1400000US06073011700","Census Tract 117; San Diego County; California","7376","909",
"1400000US06073011801","Census Tract 118.01; San Diego County; California","3278","416",
"1400000US06073011802","Census Tract 118.02; San Diego County; California","7161","982",
"1400000US06073011902","Census Tract 119.02; San Diego County; California","6135","732",
"1400000US06073012002","Census Tract 120.02; San Diego County; California","3319","628",
"1400000US06073012003","Census Tract 120.03; San Diego County; California","2899","399",
"1400000US06073012101","Census Tract 121.01; San Diego County; California","2193","455",
"1400000US06073012102","Census Tract 121.02; San Diego County; California","2753","425",
"1400000US06073012200","Census Tract 122; San Diego County; California","3355","432",
"1400000US06073012302","Census Tract 123.02; San Diego County; California","1533","213",
"1400000US06073012303","Census Tract 123.03; San Diego County; California","3847","428",
"1400000US06073012304","Census Tract 123.04; San Diego County; California","4427","960",
"1400000US06073012401","Census Tract 124.01; San Diego County; California","3151","474",
"1400000US06073012402","Census Tract 124.02; San Diego County; California","5448","962",
"1400000US06073012501","Census Tract 125.01; San Diego County; California","3980","571",
"1400000US06073012502","Census Tract 125.02; San Diego County; California","4830","569",
"1400000US06073012600","Census Tract 126; San Diego County; California","4700","727",
"1400000US06073012700","Census Tract 127; San Diego County; California","4882","827",
"1400000US06073012800","Census Tract 128; San Diego County; California","3797","577",
"1400000US06073012900","Census Tract 129; San Diego County; California","3741","534",
"1400000US06073013000","Census Tract 130; San Diego County; California","5526","698",
"1400000US06073013102","Census Tract 131.02; San Diego County; California","6868","1250",
"1400000US06073013103","Census Tract 131.03; San Diego County; California","2485","493",
"1400000US06073013104","Census Tract 131.04; San Diego County; California","5718","823",
"1400000US06073013203","Census Tract 132.03; San Diego County; California","6020","942",
"1400000US06073013204","Census Tract 132.04; San Diego County; California","4522","692",
"1400000US06073013205","Census Tract 132.05; San Diego County; California","2182","396",
"1400000US06073013206","Census Tract 132.06; San Diego County; California","5999","815",
"1400000US06073013301","Census Tract 133.01; San Diego County; California","4860","753",
"1400000US06073013302","Census Tract 133.02; San Diego County; California","7029","2599",
"1400000US06073013303","Census Tract 133.03; San Diego County; California","4593","619",
"1400000US06073013306","Census Tract 133.06; San Diego County; California","4066","503",
"1400000US06073013307","Census Tract 133.07; San Diego County; California","4538","1104",
"1400000US06073013308","Census Tract 133.08; San Diego County; California","3885","755",
"1400000US06073013309","Census Tract 133.09; San Diego County; California","7211","923",
"1400000US06073013312","Census Tract 133.12; San Diego County; California","2794","467",
"1400000US06073013315","Census Tract 133.15; San Diego County; California","3893","546",
"1400000US06073013316","Census Tract 133.16; San Diego County; California","7733","1488",
"1400000US06073013317","Census Tract 133.17; San Diego County; California","16919","1805",
"1400000US06073013318","Census Tract 133.18; San Diego County; California","7687","1113",
"1400000US06073013319","Census Tract 133.19; San Diego County; California","8534","1626",
"1400000US06073013320","Census Tract 133.20; San Diego County; California","6850","870",
"1400000US06073013321","Census Tract 133.21; San Diego County; California","8375","1209",
"1400000US06073013322","Census Tract 133.22; San Diego County; California","4594","726",
"1400000US06073013323","Census Tract 133.23; San Diego County; California","7172","1198",
"1400000US06073013324","Census Tract 133.24; San Diego County; California","2349","279",
"1400000US06073013325","Census Tract 133.25; San Diego County; California","5764","846",
"1400000US06073013326","Census Tract 133.26; San Diego County; California","3860","1398",
"1400000US06073013327","Census Tract 133.27; San Diego County; California","5851","1368",
"1400000US06073013401","Census Tract 134.01; San Diego County; California","4670","768",
"1400000US06073013409","Census Tract 134.09; San Diego County; California","6105","647",
"1400000US06073013411","Census Tract 134.11; San Diego County; California","4838","461",
"1400000US06073013412","Census Tract 134.12; San Diego County; California","5177","593",
"1400000US06073013414","Census Tract 134.14; San Diego County; California","7570","1220",
"1400000US06073013415","Census Tract 134.15; San Diego County; California","1497","199",
"1400000US06073013416","Census Tract 134.16; San Diego County; California","4411","683",
"1400000US06073013417","Census Tract 134.17; San Diego County; California","2140","302",
"1400000US06073013418","Census Tract 134.18; San Diego County; California","5874","759",
"1400000US06073013420","Census Tract 134.20; San Diego County; California","3202","438",
"1400000US06073013421","Census Tract 134.21; San Diego County; California","4133","517",
"1400000US06073013422","Census Tract 134.22; San Diego County; California","4213","684",
"1400000US06073013423","Census Tract 134.23; San Diego County; California","3315","314",
"1400000US06073013424","Census Tract 134.24; San Diego County; California","6647","1701",
"1400000US06073013425","Census Tract 134.25; San Diego County; California","1987","334",
"1400000US06073013503","Census Tract 135.03; San Diego County; California","5992","814",
"1400000US06073013504","Census Tract 135.04; San Diego County; California","3991","646",
"1400000US06073013505","Census Tract 135.05; San Diego County; California","5948","968",
"1400000US06073013506","Census Tract 135.06; San Diego County; California","4330","399",
"1400000US06073013601","Census Tract 136.01; San Diego County; California","5475","763",
"1400000US06073013604","Census Tract 136.04; San Diego County; California","6097","744",
"1400000US06073013605","Census Tract 136.05; San Diego County; California","6286","842",
"1400000US06073013607","Census Tract 136.07; San Diego County; California","2301","544",
"1400000US06073013608","Census Tract 136.08; San Diego County; California","3881","479",
"1400000US06073013701","Census Tract 137.01; San Diego County; California","2393","226",
"1400000US06073013702","Census Tract 137.02; San Diego County; California","5417","733",
"1400000US06073013801","Census Tract 138.01; San Diego County; California","5522","1100",
"1400000US06073013802","Census Tract 138.02; San Diego County; California","3261","257",
"1400000US06073013903","Census Tract 139.03; San Diego County; California","3928","458",
"1400000US06073013905","Census Tract 139.05; San Diego County; California","4748","846",
"1400000US06073013906","Census Tract 139.06; San Diego County; California","5022","768",
"1400000US06073013907","Census Tract 139.07; San Diego County; California","3718","466",
"1400000US06073013908","Census Tract 139.08; San Diego County; California","4133","518",
"1400000US06073013909","Census Tract 139.09; San Diego County; California","4872","1076",
"1400000US06073014001","Census Tract 140.01; San Diego County; California","5064","663",
"1400000US06073014002","Census Tract 140.02; San Diego County; California","4132","688",
"1400000US06073014101","Census Tract 141.01; San Diego County; California","4050","488",
"1400000US06073014102","Census Tract 141.02; San Diego County; California","3368","495",
"1400000US06073014200","Census Tract 142; San Diego County; California","7177","733",
"1400000US06073014300","Census Tract 143; San Diego County; California","4510","607",
"1400000US06073014400","Census Tract 144; San Diego County; California","4439","497",
"1400000US06073014500","Census Tract 145; San Diego County; California","4019","715",
"1400000US06073014601","Census Tract 146.01; San Diego County; California","4899","552",
"1400000US06073014602","Census Tract 146.02; San Diego County; California","5300","560",
"1400000US06073014701","Census Tract 147.01; San Diego County; California","3698","544",
"1400000US06073014702","Census Tract 147.02; San Diego County; California","4251","682",
"1400000US06073014803","Census Tract 148.03; San Diego County; California","4464","455",
"1400000US06073014804","Census Tract 148.04; San Diego County; California","4281","611",
"1400000US06073014805","Census Tract 148.05; San Diego County; California","5170","601",
"1400000US06073014806","Census Tract 148.06; San Diego County; California","3166","687",
"1400000US06073014901","Census Tract 149.01; San Diego County; California","4854","639",
"1400000US06073014902","Census Tract 149.02; San Diego County; California","3004","300",
"1400000US06073015001","Census Tract 150.01; San Diego County; California","4466","1325",
"1400000US06073015002","Census Tract 150.02; San Diego County; California","2876","543",
