"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K202702_001E","Estimate!!Total:"
"K202702_001M","Margin of Error!!Total:"
"K202702_002E","Estimate!!Total:!!With private health insurance"
"K202702_002M","Margin of Error!!Total:!!With private health insurance"
"K202702_003E","Estimate!!Total:!!No private health insurance"
"K202702_003M","Margin of Error!!Total:!!No private health insurance"
