"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K200301_001E","Estimate!!Total:"
"K200301_001M","Margin of Error!!Total:"
"K200301_002E","Estimate!!Total:!!Not Hispanic or Latino"
"K200301_002M","Margin of Error!!Total:!!Not Hispanic or Latino"
"K200301_003E","Estimate!!Total:!!Hispanic or Latino"
"K200301_003M","Margin of Error!!Total:!!Hispanic or Latino"
