"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K202508_001E","Estimate!!Total:"
"K202508_001M","Margin of Error!!Total:"
"K202508_002E","Estimate!!Total:!!With a mortgage"
"K202508_002M","Margin of Error!!Total:!!With a mortgage"
"K202508_003E","Estimate!!Total:!!Not mortgaged"
"K202508_003M","Margin of Error!!Total:!!Not mortgaged"
