"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K200101_001E","Estimate!!Total:"
"K200101_001M","Margin of Error!!Total:"
"K200101_002E","Estimate!!Total:!!Male"
"K200101_002M","Margin of Error!!Total:!!Male"
"K200101_003E","Estimate!!Total:!!Female"
"K200101_003M","Margin of Error!!Total:!!Female"
