"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K202501_001E","Estimate!!Total:"
"K202501_001M","Margin of Error!!Total:"
"K202501_002E","Estimate!!Total:!!Occupied"
"K202501_002M","Margin of Error!!Total:!!Occupied"
"K202501_003E","Estimate!!Total:!!Vacant"
"K202501_003M","Margin of Error!!Total:!!Vacant"
