"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K200501_001E","Estimate!!Total:"
"K200501_001M","Margin of Error!!Total:"
"K200501_002E","Estimate!!Total:!!U.S. citizen"
"K200501_002M","Margin of Error!!Total:!!U.S. citizen"
"K200501_003E","Estimate!!Total:!!Not a U.S. citizen"
"K200501_003M","Margin of Error!!Total:!!Not a U.S. citizen"
