"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K202502_001E","Estimate!!Total:"
"K202502_001M","Margin of Error!!Total:"
"K202502_002E","Estimate!!Total:!!Owner occupied"
"K202502_002M","Margin of Error!!Total:!!Owner occupied"
"K202502_003E","Estimate!!Total:!!Renter occupied"
"K202502_003M","Margin of Error!!Total:!!Renter occupied"
