"Column Name","Label"
"GEO_ID","Geography"
"NAME","Geographic Area Name"
"K200103_001E","Estimate!!Median age --!!Total:"
"K200103_001M","Margin of Error!!Median age --!!Total:"
"K200103_002E","Estimate!!Median age --!!Male"
"K200103_002M","Margin of Error!!Median age --!!Male"
"K200103_003E","Estimate!!Median age --!!Female"
"K200103_003M","Margin of Error!!Median age --!!Female"
