tract_geoid,economic_score,economic_coverage,education_score,education_coverage,health_score,health_coverage,housing_score,housing_coverage,safety_env_score,safety_env_coverage,mobility_connectivity_score,mobility_connectivity_coverage,youth_supports_score,youth_supports_coverage,yoi_raw_0_1,yoi_0_100
06073021401,0.3715846994535519,1.0,,0.0,0.6138321995464853,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9137125134992938,1.0,0.5996122850976218,59.96122850976218
06073021501,0.980191256830601,1.0,,0.0,0.9526077097505669,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9364822455440792,1.0,0.8421502350041009,84.2150235004101
06073005201,0.22062841530054644,1.0,,0.0,0.5151927437641723,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.742256712725796,1.0,0.4943493999204178,49.434939992041784
06073005403,0.8640710382513661,1.0,,0.0,0.9029478458049885,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6068221046899085,1.0,0.7182901791593549,71.8290179159355
06073005402,0.29166666666666663,1.0,,0.0,0.8310657596371883,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8260755591245996,1.0,0.6120319283299027,61.20319283299027
06073005301,0.07650273224043713,1.0,,0.0,0.35895691609977326,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5319921727171194,1.0,0.36669288723712157,36.66928872371216
06073005802,0.7254098360655737,1.0,,0.0,0.8498866213151928,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.25108825076842134,1.0,0.5814261090100861,58.14261090100861
06073005801,0.35519125683060104,1.0,,0.0,0.6430839002267573,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3449658017888295,1.0,0.4606401716843361,46.06401716843361
06073004102,0.004098360655737654,1.0,,0.0,0.190702947845805,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.1474639788072624,1.0,0.21039625379999036,21.039625379999034
06073000902,0.21106557377049184,1.0,,0.0,0.5149659863945578,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2578909718568567,1.0,0.3708105649782657,37.08105649782657
06073004101,0.6290983606557377,1.0,,0.0,0.3929705215419501,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7744579514302329,1.0,0.5739616403797693,57.396164037976924
06073005202,0.042349726775956276,1.0,,0.0,0.37392290249433113,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.09984493118821477,1.0,0.25385932208741463,25.385932208741462
06073001202,0.18715846994535523,1.0,,0.0,0.5773242630385488,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.1256952713242692,1.0,0.3473744330498324,34.73744330498324
06073000901,0.2452185792349727,1.0,,0.0,0.61859410430839,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.34978447817130576,34.97844781713057
06073019109,0.39617486338797814,1.0,,0.0,0.4365079365079365,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.39028558506170447,1.0,0.43057202821219387,43.057202821219384
06073017111,0.9480874316939891,1.0,,0.0,0.8700680272108844,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.19122430519019007,1.0,0.627174872996555,62.7174872996555
06073017059,0.39617486338797814,1.0,,0.0,0.7088435374149661,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4100859074862011,41.00859074862011
06073021402,0.22404371584699456,1.0,,0.0,0.49002267573696145,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.12433472710658211,1.0,0.33443021164542364,33.443021164542365
06073020042,0.8579234972677596,1.0,,0.0,0.6580498866213152,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7251908361716464,1.0,0.6851209869879695,68.51209869879695
06073017112,0.912568306010929,1.0,,0.0,0.8811791383219955,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.14270207404535762,1.0,0.6089423115673597,60.89423115673597
06073020031,0.41666666666666663,1.0,,0.0,0.7111111111111111,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.32089782995966365,1.0,0.4869988339071495,48.69988339071495
06073017113,0.9754098360655737,1.0,,0.0,0.6868480725623582,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.17285695825141456,1.0,0.5836086486926257,58.36086486926257
06073013323,0.7937158469945356,1.0,,0.0,0.6129251700680273,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5260021783475941,1.0,0.6079907308253284,60.79907308253284
06073020043,0.4972677595628415,1.0,,0.0,0.8482993197278912,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4333527169348065,1.0,0.5695598810291739,56.95598810291739
06073016618,0.8640710382513661,1.0,,0.0,0.5476190476190476,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4867538287530685,48.67538287530685
06073020110,0.33606557377049184,1.0,,0.0,0.4462585034013606,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2828025918644256,1.0,0.3911115992318587,39.111159923185866
06073001802,0.3025956284153005,1.0,,0.0,0.47482993197278917,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7395356242904217,1.0,0.504070228142417,50.4070228142417
06073005302,0.6693989071038251,1.0,,0.0,0.435374149659864,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.39912912247667043,1.0,0.500805476782879,50.0805476782879
06073001302,0.5102459016393442,1.0,,0.0,0.61859410430839,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3410960042090106,1.0,0.4923139345119753,49.23139345119753
06073001201,0.3592896174863388,1.0,,0.0,0.47528344671201816,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.3424745733350543,34.24745733350543
06073021305,0.9713114754098361,1.0,,0.0,0.5863945578231292,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5815320429392925,1.0,0.6596394510158536,65.96394510158537
06073021101,0.13729508196721307,1.0,,0.0,0.18072562358276642,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9228768033672086,1.0,0.4350543092020861,43.50543092020861
06073013322,0.9863387978142076,1.0,,0.0,0.7462585034013606,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.28599396339268407,1.0,0.6294777481248522,62.94777481248522
06073015706,0.029371584699453557,1.0,,0.0,0.03990929705215418,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.13453880873923518,1.0,0.17578485459549983,17.578485459549984
06073015705,0.11202185792349728,1.0,,0.0,0.08707482993197276,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.19258484940787712,1.0,0.22275031628862588,22.27503162886259
06073015408,0.5887978142076502,1.0,,0.0,0.4047619047619048,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3016402218960854,1.0,0.4486299171891992,44.86299171891992
06073013425,0.9050546448087432,1.0,,0.0,0.7156462585034014,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5501495306399358,1.0,0.6675425404608092,66.75425404608092
06073021001,0.657103825136612,1.0,,0.0,0.38866213151927437,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9362002602940769,1.0,0.6203214862102799,62.03214862102799
06073013423,0.9665300546448088,1.0,,0.0,0.7365079365079366,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6237089136875917,1.0,0.7065166581828735,70.65166581828734
06073013320,0.8442622950819672,1.0,,0.0,0.6244897959183674,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.39661802305725546,1.0,0.5911724604871866,59.11724604871866
06073013424,0.8879781420765027,1.0,,0.0,0.555328798185941,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8232750902260497,1.0,0.6914754395949125,69.14754395949126
06073016403,0.3319672131147541,1.0,,0.0,0.38072562358276646,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.26422525590969087,1.0,0.36905945512459193,36.90594551245919
06073020812,0.8312841530054644,1.0,,0.0,0.05873015873015871,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.41864702461717385,1.0,0.45199526606098833,45.199526606098836
06073021102,0.01775956284153002,1.0,,0.0,0.15873015873015872,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6461578932794285,1.0,0.3304918356855684,33.04918356855684
06073010016,,0.0,,0.0,0.26757369614512466,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.1222939107800515,1.0,0.29639577827211083,29.639577827211085
06073013316,0.7254098360655737,1.0,,0.0,0.6485260770975058,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3809717645538541,1.0,0.5635568514020225,56.35568514020225
06073019111,0.34084699453551914,1.0,,0.0,0.24081632653061225,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7204289314097416,1.0,0.45035299509175736,45.035299509175736
06073019110,0.5997267759562841,1.0,,0.0,0.41383219954648526,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.45035951965589494,1.0,0.4908095557624552,49.08095557624552
06073013315,0.47882513661202186,1.0,,0.0,0.7433106575963718,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4393652558375635,43.93652558375635
06073018615,0.4877049180327869,1.0,,0.0,0.19297052154195013,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4535508911841535,1.0,0.40838651466251175,40.83865146625117
06073020040,0.3811475409836066,1.0,,0.0,0.6312925170068028,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6457300695040566,1.0,0.5393724638464056,53.93724638464056
06073013608,0.13046448087431695,1.0,,0.0,0.33424036281179137,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5842531313746666,1.0,0.38706942573798286,38.70694257379829
06073013607,0.7704918032786885,1.0,,0.0,0.2868480725623583,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8177078429743675,1.0,0.5935918616766427,59.35918616766427
06073008202,0.6980874316939891,1.0,,0.0,0.7659863945578231,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7006996557103167,1.0,0.6660233024633213,66.60233024633213
06073013422,0.8312841530054644,1.0,,0.0,0.6340136054421769,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.49049557407766364,1.0,0.6137782651041154,61.37782651041154
06073017062,0.9050546448087432,1.0,,0.0,0.9226757369614512,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9527700089533778,1.0,0.8199550296536822,81.99550296536822
06073020310,0.5047814207650273,1.0,,0.0,0.5399092970521542,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5762112443349117,1.0,0.5300554225108124,53.00554225108124
06073017308,0.42622950819672134,1.0,,0.0,0.5687074829931973,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8183881150832111,1.0,0.5781612085410716,57.816120854107155
06073020311,0.26024590163934425,1.0,,0.0,0.6317460317460317,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4181767415242895,1.0,0.4523721007002055,45.23721007002055
06073017066,0.3715846994535519,1.0,,0.0,0.8498866213151928,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5209878252522175,1.0,0.5604447184780297,56.04447184780297
06073019108,0.31898907103825136,1.0,,0.0,0.2693877551020408,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2776188630133193,1.0,0.34132885426119197,34.132885426119195
06073013326,0.980191256830601,1.0,,0.0,0.8714285714285714,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.31116403141989496,1.0,0.6655258968925559,66.5525896892556
06073022101,0.8879781420765027,1.0,,0.0,0.7498866213151928,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7844335834740952,1.0,0.7304045186892368,73.04045186892368
06073010019,0.7616120218579235,1.0,,0.0,0.5571428571428572,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9188302458025273,1.0,0.6842262131736161,68.4226213173616
06073016703,0.6693989071038251,1.0,,0.0,0.4290249433106576,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4084372698890858,40.84372698890858
06073020034,0.953551912568306,1.0,,0.0,0.9018140589569161,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.5976728001667706,59.76728001667706
06073016705,0.47882513661202186,1.0,,0.0,0.23877551020408164,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.36375497281680647,1.0,0.39516883688101656,39.51688368810166
06073020312,0.8442622950819672,1.0,,0.0,0.44671201814058953,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4918561182953507,1.0,0.570537539852266,57.0537539852266
06073020313,0.18715846994535523,1.0,,0.0,0.23310657596371884,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.67336877763317,1.0,0.39823838785835014,39.823838785835015
06073019210,0.22814207650273222,1.0,,0.0,0.1498866213151928,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.48697421981004074,1.0,0.34108066137978055,34.10806613797806
06073020111,0.9754098360655737,1.0,,0.0,0.6099773242630385,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.20755083580243494,1.0,0.5730644310055508,57.306443100555086
06073020039,0.7254098360655737,1.0,,0.0,0.734467120181406,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4322524667940446,1.0,0.5978622877330453,59.78622877330453
06073020044,0.5785519125683061,1.0,,0.0,0.7780045351473923,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3544411523089561,1.0,0.5525793319789527,55.25793319789527
06073020036,0.0949453551912568,1.0,,0.0,0.15442176870748303,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.19617308826015,19.617308826015
06073016706,0.14617486338797814,1.0,,0.0,0.2385487528344671,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3710279769981263,1.0,0.313767830277932,31.3767830277932
06073019305,0.7349726775956285,1.0,,0.0,0.4213151927437642,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4059318435651058,1.0,0.5153848604489137,51.53848604489137
06073019304,0.7616120218579235,1.0,,0.0,0.5356009070294785,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.45813453950731564,45.813453950731564
06073019209,0.2452185792349727,1.0,,0.0,0.5866213151927437,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.3417912808923942,34.17912808923942
06073020813,0.8039617486338798,1.0,,0.0,0.14263038548752835,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7383592242867296,1.0,0.5460677715748236,54.606777157482355
06073016404,0.010245901639344246,1.0,,0.0,0.05238095238095242,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.10800819649433721,1.0,0.16748869460144758,16.748869460144757
06073016812,0.5191256830601093,1.0,,0.0,0.46802721088435373,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.37578988176003103,1.0,0.4655656258989126,46.55656258989126
06073009109,0.9959016393442623,1.0,,0.0,0.4802721088435374,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.618947008925687,1.0,0.6486101212511608,64.86101212511608
06073007402,0.46789617486338797,1.0,,0.0,0.6979591836734693,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.11208982914739844,1.0,0.444316228893853,44.4316228893853
06073016621,0.34699453551912574,1.0,,0.0,0.5684807256235828,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.302320494004929,1.0,0.4292788707596985,42.92788707596985
06073016620,0.7254098360655737,1.0,,0.0,0.3165532879818594,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.13794016928345287,1.0,0.4198057553055107,41.980575530551064
06073016813,0.4016393442622951,1.0,,0.0,0.46598639455782315,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3370143715559494,1.0,0.4259899595668061,42.59899595668061
06073016704,0.5997267759562841,1.0,,0.0,0.5002267573696145,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3052515714562623,1.0,0.4761312081683294,47.61312081683294
06073018805,0.7780054644808743,1.0,,0.0,0.7117913832199546,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.11072928492971137,1.0,0.5249614651304242,52.49614651304242
06073016619,0.40915300546448086,1.0,,0.0,0.35873015873015873,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7608525092533622,1.0,0.5070138503347896,50.701385033478964
06073018804,0.9713114754098361,1.0,,0.0,0.7038548752834467,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.18033995144869347,1.0,0.5887065075082832,58.870650750828325
06073018620,0.6693989071038251,1.0,,0.0,0.21564625850340136,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5419862653338133,1.0,0.48158778970804905,48.1587789708049
06073018525,0.851775956284153,1.0,,0.0,0.6775510204081633,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3043613103314596,1.0,0.5832520037287331,58.32520037287331
06073018524,0.12636612021857918,1.0,,0.0,0.27188208616780046,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.11413064547392905,1.0,0.25292464493786626,25.292464493786625
06073018522,0.8811475409836066,1.0,,0.0,0.7414965986394558,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8827758240338197,1.0,0.7511849228870096,75.11849228870095
06073017067,0.5416666666666667,1.0,,0.0,0.8825396825396825,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9521285040474806,1.0,0.7189136452862466,71.89136452862466
06073019811,0.6461748633879781,1.0,,0.0,0.800907029478458,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5634171443339887,1.0,0.6274546912728953,62.74546912728953
06073018619,0.9665300546448088,1.0,,0.0,0.8342403628117915,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.10256601962358891,1.0,0.6006640412428365,60.06640412428364
06073018617,0.6147540983606558,1.0,,0.0,0.4383219954648527,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.22387736641467987,1.0,0.4440682970328361,44.40682970328361
06073018618,0.2390710382513661,1.0,,0.0,0.13900226757369616,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.30708239876683374,1.0,0.2961188581207631,29.61188581207631
06073018622,0.11338797814207646,1.0,,0.0,0.16122448979591839,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.20248442426996377,20.248442426996377
06073017063,0.912568306010929,1.0,,0.0,0.8024943310657596,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2921164123722759,1.0,0.6266246943350302,62.66246943350302
06073018520,0.7704918032786885,1.0,,0.0,0.27006802721088435,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.09916465907937122,1.0,0.4097610543650251,40.97610543650251
06073018523,0.8039617486338798,1.0,,0.0,0.5718820861678005,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.3651155170344936,1.0,0.5600697699318327,56.006976993183265
06073018521,0.7158469945355191,1.0,,0.0,0.5058956916099774,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5845055797081384,1.0,0.5763919984361978,57.63919984361978
06073017071,0.9754098360655737,1.0,,0.0,0.9235827664399091,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8572886956682266,1.0,0.8139002565162164,81.39002565162164
06073008381,0.45628415300546443,1.0,,0.0,0.909750566893424,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4753399872601872,47.53399872601872
06073017060,0.41666666666666663,1.0,,0.0,0.8337868480725623,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.12161363867120797,1.0,0.4678467203253983,46.78467203253983
06073017065,0.851775956284153,1.0,,0.0,0.944671201814059,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.46613823276936284,1.0,0.6904762796896828,69.04762796896829
06073017064,0.9836065573770492,1.0,,0.0,0.9730158730158731,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.28926517689843917,1.0,0.6863018337956295,68.63018337956295
06073017061,0.4412568306010929,1.0,,0.0,0.8947845804988663,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9650222911416941,1.0,0.7000958575332025,70.00958575332025
06073019810,0.1502732240437158,1.0,,0.0,0.5047619047619047,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5973587535421224,1.0,0.43792840255972487,43.792840255972486
06073008376,0.28210382513661203,1.0,,0.0,0.7965986394557824,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2444973647532283,1.0,0.45562988930919474,45.562988930919474
06073008375,0.03415300546448086,1.0,,0.0,0.6963718820861677,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7717368629948587,1.0,0.5003953696091659,50.039536960916585
06073017058,0.7076502732240437,1.0,,0.0,0.7403628117913832,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4857336693157589,1.0,0.6082666205555856,60.82666205555856
06073008372,0.5785519125683061,1.0,,0.0,0.9521541950113379,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9870932905048043,1.0,0.7542797814939012,75.42797814939011
06073008374,0.9959016393442623,1.0,,0.0,0.9873015873015873,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9891304147167688,1.0,0.8679133423134437,86.79133423134438
06073008369,0.7780054644808743,1.0,,0.0,0.8800453514739228,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6755900460591292,1.0,0.7082401474762706,70.82401474762706
06073008370,0.8579234972677596,1.0,,0.0,0.9501133786848072,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.20959165212896558,1.0,0.6292370639931723,62.923706399317226
06073020041,0.5887978142076502,1.0,,0.0,0.32766439909297057,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.3629468606106203,36.29468606106203
06073020037,0.5416666666666667,1.0,,0.0,0.37437641723356013,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6300838110006554,1.0,0.5113616556980097,51.13616556980097
06073017406,0.7862021857923498,1.0,,0.0,0.8376417233560091,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.822757271158124,1.0,0.7364802270494099,73.64802270494098
06073017405,0.020491803278688492,1.0,,0.0,0.2888888888888889,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.38212231975558203,1.0,0.29770568495357896,29.770568495357896
06073017307,0.6905737704918034,1.0,,0.0,0.8530612244897959,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6992191177692244,1.0,0.685543460160495,68.55434601604951
06073017408,0.7254098360655737,1.0,,0.0,0.8253968253968255,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2667345092718227,1.0,0.5792152246563446,57.92152246563445
06073017407,0.9207650273224044,1.0,,0.0,0.9065759637188209,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5360738053701806,1.0,0.7156836310756405,71.56836310756405
06073008378,0.005464480874316946,1.0,,0.0,0.5412698412698412,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.4714964140337275,1.0,0.3793876160172605,37.93876160172605
06073017050,0.2991803278688525,1.0,,0.0,0.5820861678004535,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8916895116255458,1.0,0.568068933796502,56.806893379650205
06073017053,0.9610655737704918,1.0,,0.0,0.8544217687074829,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.21469369294529211,1.0,0.6323751908286058,63.23751908286058
06073017813,0.3715846994535519,1.0,,0.0,0.7544217687074829,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.47484931557426224,1.0,0.5250438779066133,52.50438779066133
06073990100,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,0.5739484396200815,0.5,0.5739484396200815,57.394843962008146
06073017054,0.8879781420765027,1.0,,0.0,0.7047619047619048,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7791367836143955,1.0,0.7177991395859898,71.77991395859898
06073020028,0.09972677595628421,1.0,,0.0,0.015646258503401362,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7598847137226669,1.0,0.34364436901837725,34.36443690183773
06073010015,0.7534153005464481,1.0,,0.0,0.3682539682539683,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9864111723386777,1.0,0.6518500422575626,65.18500422575626
06073020810,0.9576502732240437,1.0,,0.0,0.5392290249433107,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.17897940723100636,1.0,0.5437946083223792,54.379460832237925
06073021900,0.06625683060109289,1.0,,0.0,0.07301587301587302,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8431211290486345,1.0,0.3704283901391892,37.04283901391892
06073020026,0.8811475409836066,1.0,,0.0,0.7124716553287982,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8043456188445528,1.0,0.7243211357620285,72.43211357620285
06073013421,0.6079234972677596,1.0,,0.0,0.655328798185941,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.5699674170889524,1.0,0.5831348601084524,58.31348601084524
06073020811,0.9576502732240437,1.0,,0.0,0.5333333333333333,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.09372248220862293,1.0,0.5210064541642891,52.10064541642892
06073021206,0.7862021857923498,1.0,,0.0,0.48049886621315196,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4505065702868405,45.05065702868405
06073017051,0.8039617486338798,1.0,,0.0,0.8911564625850339,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.2771504259777181,1.0,0.6178970912719471,61.78970912719471
06073017109,0.9665300546448088,1.0,,0.0,0.8473922902494332,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.24041573210016706,1.0,0.6384144512213914,63.84144512213914
06073003103,0.5785519125683061,1.0,,0.0,0.26326530612244897,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.7288354147629201,1.0,0.5174930903362079,51.7493090336208
06073003105,0.3715846994535519,1.0,,0.0,0.21156462585034017,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9198257321924699,1.0,0.5005736963468796,50.057369634687966
06073019809,0.9050546448087432,1.0,,0.0,0.6401360544217688,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6885152161271564,1.0,0.6832564108122062,68.32564108122062
06073020029,0.10997267759562845,1.0,,0.0,0.13151927437641722,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9622698197325064,1.0,0.4257703748989271,42.57703748989271
06073020309,0.5047814207650273,1.0,,0.0,0.42947845804988666,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.681712495038721,1.0,0.5288230254361979,52.88230254361979
06073021205,0.21584699453551914,1.0,,0.0,0.2662131519274376,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.699583714082648,1.0,0.42024089710919027,42.02408971091903
06073000400,0.5280054644808743,1.0,,0.0,0.6834467120181406,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9171138740435116,1.0,0.6569714446084207,65.69714446084207
06073000500,0.7438524590163935,1.0,,0.0,0.6927437641723356,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8764156951790214,1.0,0.7030829115647268,70.30829115647268
06073000600,0.7704918032786885,1.0,,0.0,0.7303854875283448,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.8862473347547974,1.0,0.7216110883632467,72.16110883632467
06073002902,0.19535519125683065,1.0,,0.0,0.4666666666666666,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6150458283720543,1.0,0.44409685354667705,44.40968535466771
06073002903,0.2991803278688525,1.0,,0.0,0.33015873015873015,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.6103559198441928,1.0,0.434753676440733,43.4753676440733
06073019903,0.6980874316939891,1.0,,0.0,0.38888888888888884,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.4055753874311846,40.55753874311846
06073000800,0.5662568306010929,1.0,,0.0,0.6739229024943311,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.036005501250703814,1.0,0.44387624055932107,44.38762405593211
06073017022,0.9275956284153005,1.0,,0.0,0.8160997732426304,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.9738344455828465,1.0,0.8042123937829835,80.42123937829835
06073009901,0.9959016393442623,1.0,,0.0,0.5852607709750567,1.0,,0.0,0.4993197278911564,1.0,,0.0,0.19916465907937123,1.0,0.5699116993224617,56.991169932246166
