tract_geoid,poverty_rate,uninsured_rate,mental_distress,poor_physical_health,crime_rate,services_per_10k,service_count
06073003501,0.08333333333333337,0.01632653061224487,0.06258503401360549,0.039455782312925125,0.4993197278911564,0.11836734693877551,0.11397557666214382
06073003502,0.051912568306010876,0.0027210884353741083,0.0496598639455782,0.01904761904761909,0.4993197278911564,0.5292517006802722,0.5739484396200815
06073003602,0.17008196721311475,0.05578231292517011,0.17823129251700676,0.15442176870748303,0.4993197278911564,0.6244897959183674,0.5739484396200815
06073003603,0.15573770491803274,0.026530612244897944,0.14693877551020407,0.06326530612244896,0.4993197278911564,0.2639455782312925,0.20013568521031208
06073008513,0.7438524590163935,0.8061224489795918,0.780952380952381,0.6537414965986394,0.4993197278911564,0.9605442176870749,0.921302578018996
06073008600,0.3319672131147541,0.2047619047619048,0.3659863945578231,0.3421768707482993,0.4993197278911564,0.8380952380952381,0.9355495251017639
06073008701,0.2622950819672131,0.610204081632653,0.3517006802721089,0.8503401360544218,0.4993197278911564,0.8816326530612245,0.8344640434192673
06073008702,0.20696721311475408,0.3857142857142857,0.2578231292517007,0.3789115646258503,0.4993197278911564,0.8367346938775511,0.89280868385346
06073017305,0.7076502732240437,0.9843537414965986,0.95578231292517,0.7115646258503401,0.4993197278911564,0.24625850340136055,0.20013568521031208
06073018621,0.6489071038251366,0.22721088435374148,0.3408163265306122,0.18775510204081636,0.4993197278911564,0.42585034013605444,0.20013568521031208
06073009108,0.657103825136612,0.6217687074829932,0.5891156462585034,0.5850340136054422,0.4993197278911564,0.20136054421768707,0.11397557666214382
06073017069,0.9419398907103825,0.9761904761904762,0.9496598639455782,0.9748299319727891,0.4993197278911564,0.3578231292517007,0.20013568521031208
06073003800,0.9959016393442623,0.10680272108843536,0.0,0.1394557823129252,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073003901,0.1441256830601093,0.01224489795918371,0.0897959183673469,0.06870748299319729,0.4993197278911564,0.09795918367346938,0.11397557666214382
06073003902,0.30601092896174864,0.02857142857142858,0.13537414965986394,0.11836734693877549,0.4993197278911564,0.7360544217687075,0.7347354138398915
06073004000,0.08674863387978138,0.0027210884353741083,0.045578231292517035,0.010884353741496544,0.4993197278911564,0.8530612244897959,0.8582089552238806
06073008800,0.11475409836065575,0.25578231292517006,0.3952380952380953,0.24965986394557826,0.4993197278911564,0.27346938775510204,0.39009497964721845
06073008901,0.5191256830601093,0.5578231292517006,0.5360544217687075,0.6829931972789116,0.4993197278911564,0.617687074829932,0.7347354138398915
06073013317,0.6489071038251366,0.47006802721088436,0.6571428571428571,0.8775510204081632,0.4993197278911564,0.545578231292517,0.9586160108548168
