GEOID,NAME,pop_total,youth_5_17,youth_10_19,youth_5_17_per_1k,youth_10_19_per_1k,median_hh_income_2023usd,households_total,households_zero_veh,zero_veh_share,services_total,library_count,ymca_count,rec_center_count,youth_org_count,stops_in_tract,stops_within_500m_per_tract,stops_within_500m_of_services,services_within_0_6mi,avg_distance_to_nearest_service_km,distance_to_nearest_library_km,distance_to_nearest_rec_center_km,distance_to_nearest_ymca_km,services_per_1k_youth_10_19,services_per_1k_youth_5_17,stops_within_500m_per_1k_youth,desert_flag,income_quintile
06073001302,13.02,3245.0,129.0,155.0,39.75346687211094,47.76579352850539,83659.0,2060.0,78.0,0.0378640776699029,2,0,0,1,0,3,35,8,3,0.0,,0.0,,12.903225806451612,15.503875968992247,225.80645161290323,0,Low
06073001302,13.02,3245.0,129.0,155.0,39.75346687211094,47.76579352850539,83659.0,2060.0,78.0,0.0378640776699029,2,0,0,1,0,3,35,8,3,0.0,,0.0,,12.903225806451612,15.503875968992247,225.80645161290323,0,Low
06073001201,12.01,2290.0,120.0,139.0,52.40174672489083,60.69868995633187,68750.0,1363.0,172.0,0.1261922230374174,0,0,0,0,0,5,28,0,0,0.5106720170848436,,0.6615016550777713,,0.0,0.0,201.4388489208633,0,Lowest
06073021305,213.05,3936.0,579.0,401.0,147.10365853658536,101.880081300813,132475.0,1295.0,49.0,0.0378378378378378,0,0,0,0,0,6,16,0,0,10.121499087897444,,10.207440491930734,,0.0,0.0,39.900249376558605,0,High
06073021101,211.01,4652.0,824.0,595.0,177.128116938951,127.90197764402409,59684.0,1689.0,20.0,0.0118413262285375,0,0,0,0,0,37,42,0,0,26.803100363990197,,31.109289668042244,,0.0,0.0,70.58823529411765,0,Lowest
06073013322,133.22,4594.0,1218.0,903.0,265.1284283848498,196.56073138876795,166563.0,1155.0,0.0,0.0,0,0,0,0,0,4,14,0,0,4.682676245471013,,7.480598578195641,,0.0,0.0,15.503875968992247,0,Highest
06073015706,157.06,2551.0,619.0,334.0,242.6499411995296,130.92904743237946,33640.0,819.0,137.0,0.1672771672771672,0,0,0,0,0,3,16,0,0,6.531444179330788,,8.193938859693457,,0.0,0.0,47.90419161676647,0,Lowest
06073015705,157.05,4270.0,672.0,531.0,157.37704918032787,124.35597189695552,60256.0,1221.0,45.0,0.0368550368550368,0,0,0,0,0,3,20,0,0,5.926346497878702,,7.584470097883976,,0.0,0.0,37.66478342749529,0,Lowest
06073015408,154.08,4107.0,508.0,400.0,123.69125882639396,97.39469198928658,99673.0,1379.0,53.0,0.0384336475707034,0,0,0,0,0,7,21,0,0,7.0327826693956705,,8.511145846986185,,0.0,0.0,52.5,0,Middle
06073013425,134.25,1987.0,330.0,379.0,166.07951685958733,190.73980875692,188339.0,513.0,0.0,0.0,0,0,0,0,0,0,0,0,0,9.29901275838468,,9.29901275838468,,0.0,0.0,0.0,0,Highest
06073021001,210.01,1872.0,30.0,30.0,16.025641025641026,16.025641025641026,59885.0,1083.0,45.0,0.0415512465373961,0,0,0,0,0,10,17,0,0,52.36169087131246,,57.42108030551949,,0.0,0.0,566.6666666666666,0,Lowest
06073013423,134.23,3315.0,821.0,591.0,247.66214177978884,178.28054298642533,144375.0,1040.0,44.0,0.0423076923076923,0,0,0,0,0,1,6,0,0,1.6287913834500374,,1.7438936862263004,,0.0,0.0,10.15228426395939,0,High
06073013320,133.2,6850.0,1550.0,1106.0,226.27737226277372,161.45985401459853,123000.0,1960.0,52.0,0.0265306122448979,0,0,0,0,0,0,0,0,0,5.953809055029684,,10.88560166588153,,0.0,0.0,0.0,0,High
06073013424,134.24,6647.0,1183.0,979.0,177.97502632766663,147.28448924326764,160263.0,1884.0,22.0,0.0116772823779193,0,0,0,0,0,14,20,0,0,7.122136773610383,,7.122136773610383,,0.0,0.0,20.429009193054135,0,Highest
06073016403,164.03,5428.0,1334.0,940.0,245.7627118644068,173.17612380250551,81083.0,1647.0,156.0,0.0947176684881603,0,0,0,0,0,5,31,0,0,7.866219773614427,,9.572617865862227,,0.0,0.0,32.97872340425532,1,Low
06073020812,208.12,2217.0,501.0,422.0,225.9810554803789,190.34731619305367,51121.0,802.0,5.0,0.0062344139650872,0,0,0,0,0,9,18,0,0,22.557890857464223,,22.689426631588404,,0.0,0.0,42.65402843601896,0,Lowest
06073021102,211.02,2966.0,397.0,369.0,133.85030343897506,124.409979770735,52212.0,979.0,45.0,0.0459652706843718,0,0,0,0,0,16,18,0,0,55.219853153551405,,56.93289627583162,,0.0,0.0,48.78048780487805,0,Lowest
06073013316,133.16,7733.0,1627.0,1154.0,210.39699987068408,149.23057028320187,141364.0,2246.0,72.0,0.0320569902048085,0,0,0,0,0,10,18,0,0,7.516244204454412,,8.531627519607264,,0.0,0.0,15.59792027729636,0,High
06073019111,191.11,4504.0,1058.0,663.0,234.90230905861455,147.202486678508,125366.0,1217.0,3.0,0.0024650780608052,0,0,0,0,0,16,24,0,0,20.588226245964524,,20.588226245964524,,0.0,0.0,36.19909502262444,0,High
06073019110,191.1,5108.0,790.0,706.0,154.65935787000782,138.21456538762726,130402.0,1465.0,20.0,0.0136518771331058,0,0,0,0,0,19,23,0,0,26.271320129917864,,26.271320129917864,,0.0,0.0,32.577903682719544,0,High
06073013315,133.15,3893.0,786.0,617.0,201.90084767531468,158.48959671204727,139476.0,1242.0,0.0,0.0,0,0,0,0,0,2,8,0,0,8.921975071655392,,8.921975071655392,,0.0,0.0,12.965964343598054,0,High
06073018615,186.15,3191.0,772.0,682.0,241.93042933249765,213.72610466938264,66580.0,863.0,0.0,0.0,0,0,0,0,0,1,11,0,0,35.67500074310822,,36.78153829390609,,0.0,0.0,16.129032258064516,0,Lowest
06073020040,200.4,4095.0,607.0,566.0,148.22954822954824,138.2173382173382,140746.0,1483.0,118.0,0.0795684423465947,0,0,0,0,0,2,9,0,0,15.521709444753714,,15.521709444753714,,0.0,0.0,15.901060070671376,0,High
06073013608,136.08,3881.0,740.0,430.0,190.67250708580264,110.79618654985828,84926.0,1557.0,247.0,0.1586384071933204,0,0,0,0,0,4,10,0,0,9.745228590050097,,10.82950012702798,,0.0,0.0,23.25581395348837,0,Low
06073013607,136.07,2301.0,298.0,312.0,129.5089091699261,135.59322033898306,80885.0,937.0,21.0,0.0224119530416221,0,0,0,0,0,8,11,0,0,8.247708175173797,,8.62500434118489,,0.0,0.0,35.256410256410255,0,Low
06073008202,82.02,1196.0,28.0,14.0,23.41137123745819,11.705685618729095,105094.0,659.0,249.0,0.377845220030349,4,0,0,0,0,0,13,2,6,0.0,,0.0454729160777661,,285.7142857142857,142.85714285714286,928.5714285714286,0,Middle
06073008202,82.02,1196.0,28.0,14.0,23.41137123745819,11.705685618729095,105094.0,659.0,249.0,0.377845220030349,4,0,0,0,0,0,13,2,6,0.0,,0.0454729160777661,,285.7142857142857,142.85714285714286,928.5714285714286,0,Middle
06073008202,82.02,1196.0,28.0,14.0,23.41137123745819,11.705685618729095,105094.0,659.0,249.0,0.377845220030349,4,0,0,0,0,0,13,2,6,0.0,,0.0454729160777661,,285.7142857142857,142.85714285714286,928.5714285714286,0,Middle
06073008202,82.02,1196.0,28.0,14.0,23.41137123745819,11.705685618729095,105094.0,659.0,249.0,0.377845220030349,4,0,0,0,0,0,13,2,6,0.0,,0.0454729160777661,,285.7142857142857,142.85714285714286,928.5714285714286,0,Middle
06073013422,134.22,4213.0,687.0,732.0,163.06669831474008,173.7479230951816,149167.0,1336.0,21.0,0.0157185628742514,0,0,0,0,0,0,0,0,0,2.0252188933385264,,2.0256731603365052,,0.0,0.0,0.0,0,Highest
06073017062,170.62,4976.0,1119.0,1011.0,224.87942122186496,203.17524115755623,246078.0,1578.0,14.0,0.008871989860583,1,0,0,0,0,0,0,0,0,0.0,,1.673977803454654,,0.9891196834817012,0.8936550491510277,0.0,0,Highest
06073020310,203.1,9136.0,1563.0,1744.0,171.0814360770578,190.89316987740807,119141.0,2587.0,0.0,0.0,0,0,0,0,0,4,9,0,0,12.010684785014648,,12.010684785014648,,0.0,0.0,5.160550458715597,0,High
06073017308,173.08,2288.0,243.0,240.0,106.2062937062937,104.8951048951049,113239.0,1132.0,99.0,0.0874558303886925,0,0,0,0,0,10,21,0,0,3.5688497655203637,,4.67792791586613,,0.0,0.0,87.5,0,Middle
06073020311,203.11,3841.0,291.0,165.0,75.7615204373861,42.95756313460036,108821.0,1493.0,117.0,0.0783657066309444,0,0,0,0,0,4,12,0,0,8.649771585752426,,8.649771585752426,,0.0,0.0,72.72727272727272,0,Middle
06073017066,170.66,5405.0,574.0,575.0,106.19796484736356,106.38297872340424,197794.0,1772.0,12.0,0.0067720090293453,2,0,0,1,0,0,2,0,0,0.0,,0.0,,3.4782608695652177,3.484320557491289,3.4782608695652177,0,Highest
06073017066,170.66,5405.0,574.0,575.0,106.19796484736356,106.38297872340424,197794.0,1772.0,12.0,0.0067720090293453,2,0,0,1,0,0,2,0,0,0.0,,0.0,,3.4782608695652177,3.484320557491289,3.4782608695652177,0,Highest
06073019108,191.08,2344.0,391.0,247.0,166.80887372013652,105.3754266211604,96621.0,832.0,9.0,0.0108173076923076,0,0,0,0,0,19,32,0,0,32.19178616094728,,32.19178616094728,,0.0,0.0,129.55465587044534,0,Middle
06073013326,133.26,3860.0,532.0,468.0,137.8238341968912,121.24352331606218,179425.0,1143.0,0.0,0.0,0,0,0,0,0,7,21,0,0,2.4177532670601973,,4.931533554531024,,0.0,0.0,44.87179487179487,0,Highest
06073022101,221.01,2279.0,418.0,330.0,183.4137779727951,144.800351031154,156678.0,845.0,0.0,0.0,0,0,0,0,0,52,74,0,0,21.327282045571256,,23.372605000582816,,0.0,0.0,224.24242424242425,0,Highest
06073010019,100.19,3568.0,490.0,377.0,137.33183856502242,105.66143497757848,131316.0,1082.0,0.0,0.0,2,0,0,0,0,1,10,0,0,0.0,,2.010747752946516,,5.305039787798409,4.081632653061225,26.525198938992045,0,High
06073010019,100.19,3568.0,490.0,377.0,137.33183856502242,105.66143497757848,131316.0,1082.0,0.0,0.0,2,0,0,0,0,1,10,0,0,0.0,,2.010747752946516,,5.305039787798409,4.081632653061225,26.525198938992045,0,High
06073016703,167.03,2986.0,803.0,402.0,268.92163429336904,134.62826523777628,107202.0,1081.0,25.0,0.0231267345050878,0,0,0,0,0,0,0,0,0,7.780703356713548,,9.307393321654986,,0.0,0.0,0.0,0,Middle
06073020034,200.34,2560.0,504.0,300.0,196.875,117.1875,240587.0,857.0,0.0,0.0,0,0,0,0,0,5,18,0,0,13.584821550862763,,15.804445484443477,,0.0,0.0,60.0,0,Highest
06073016705,167.05,4893.0,1083.0,742.0,221.33660331085224,151.64520743919886,63523.0,1834.0,188.0,0.1025081788440567,0,0,0,0,0,14,24,0,0,9.4322583353893,,11.091751693493263,,0.0,0.0,32.34501347708895,1,Lowest
06073020312,203.12,4180.0,599.0,453.0,143.30143540669857,108.3732057416268,111906.0,1591.0,88.0,0.0553111250785669,0,0,0,0,0,4,17,0,0,5.603083838495979,,5.603083838495979,,0.0,0.0,37.52759381898454,0,Middle
06073020313,203.13,2575.0,148.0,86.0,57.47572815533981,33.398058252427184,54900.0,1174.0,105.0,0.0894378194207836,0,0,0,0,0,54,79,0,0,8.387831882316538,,8.387831882316538,,0.0,0.0,918.6046511627908,0,Lowest
06073019210,192.1,6318.0,1377.0,955.0,217.94871794871796,151.1554289332067,74038.0,1838.0,18.0,0.0097932535364526,0,0,0,0,0,15,23,0,0,26.304598685441512,,26.304598685441512,,0.0,0.0,24.083769633507853,0,Low
06073020111,201.11,3858.0,418.0,311.0,108.34629341627786,80.61171591498186,167534.0,1315.0,41.0,0.0311787072243346,0,0,0,0,0,0,5,0,0,15.066174352533473,,15.066174352533473,,0.0,0.0,16.07717041800643,0,Highest
06073020039,200.39,2038.0,496.0,336.0,243.37585868498527,164.8675171736997,152083.0,536.0,0.0,0.0,0,0,0,0,0,0,3,0,0,18.640586743854705,,18.640586743854705,,0.0,0.0,8.928571428571429,0,Highest
06073020044,200.44,9367.0,1951.0,1219.0,208.2844026902957,130.1377175189495,207500.0,3006.0,40.0,0.0133067198935462,0,0,0,0,0,1,3,0,0,12.60267906039068,,12.60267906039068,,0.0,0.0,2.4610336341263332,0,Highest
06073020036,200.36,3649.0,780.0,461.0,213.7571937517128,126.3359824609482,71555.0,1040.0,20.0,0.0192307692307692,0,0,0,0,0,5,12,0,0,19.105871936448,,19.105871936448,,0.0,0.0,26.030368763557483,0,Lowest
06073016706,167.06,2870.0,589.0,578.0,205.22648083623693,201.39372822299651,82200.0,920.0,24.0,0.0260869565217391,0,0,0,0,0,3,20,0,0,8.422874846253597,,10.085005293344778,,0.0,0.0,34.602076124567475,0,Low
06073019305,193.05,4010.0,338.0,277.0,84.28927680798004,69.07730673316708,76768.0,1746.0,84.0,0.0481099656357388,0,0,0,0,0,4,14,0,0,30.60884615661015,,30.60884615661015,,0.0,0.0,50.54151624548736,0,Low
06073019304,193.04,3328.0,444.0,291.0,133.41346153846155,87.43990384615384,103207.0,1137.0,9.0,0.0079155672823219,0,0,0,0,0,3,16,0,0,31.06840054795681,,31.06840054795681,,0.0,0.0,54.98281786941581,0,Middle
06073019209,192.09,2899.0,471.0,414.0,162.46981717833737,142.80786478095897,141136.0,1048.0,35.0,0.0333969465648854,0,0,0,0,0,5,12,0,0,23.52826477053438,,23.52826477053438,,0.0,0.0,28.985507246376812,0,High
06073020813,208.13,6109.0,1035.0,1151.0,169.4221640202979,188.41054182353903,115163.0,1459.0,12.0,0.0082248115147361,0,0,0,0,0,4,12,0,0,20.615775166447538,,23.206119329748255,,0.0,0.0,10.425716768027804,0,Middle
06073016404,164.04,4092.0,709.0,480.0,173.26490713587486,117.30205278592376,46737.0,906.0,95.0,0.1048565121412803,0,0,0,0,0,6,26,0,0,7.870290993276306,,9.591185775295044,,0.0,0.0,54.16666666666667,0,Lowest
06073016812,168.12,2793.0,299.0,260.0,107.0533476548514,93.08986752595776,79861.0,1185.0,111.0,0.0936708860759493,0,0,0,0,0,10,13,0,0,14.10415762740253,,15.753721256938292,,0.0,0.0,50.0,0,Low
06073009109,91.09,3378.0,28.0,2327.0,8.288928359976317,688.8691533451747,177500.0,18.0,0.0,0.0,2,0,0,1,0,3,23,4,1,0.0,,0.0,,0.8594757198109153,71.42857142857143,9.883970777825526,0,Highest
06073009109,91.09,3378.0,28.0,2327.0,8.288928359976317,688.8691533451747,177500.0,18.0,0.0,0.0,2,0,0,1,0,3,23,4,1,0.0,,0.0,,0.8594757198109153,71.42857142857143,9.883970777825526,0,Highest
06073007402,74.02,3806.0,357.0,222.0,93.79926431949552,58.32895428271151,131159.0,1577.0,61.0,0.0386810399492707,1,0,0,0,0,10,29,8,4,0.0,,0.3093185500418862,,4.504504504504505,2.8011204481792715,130.63063063063063,0,High
06073016621,166.21,4064.0,665.0,317.0,163.63188976377953,78.00196850393701,140250.0,1350.0,0.0,0.0,0,0,0,0,0,0,5,0,0,5.748819721373222,,6.707850112317146,,0.0,0.0,15.772870662460567,0,High
06073016620,166.2,2441.0,357.0,159.0,146.25153625563294,65.1372388365424,100000.0,908.0,12.0,0.013215859030837,0,0,0,0,0,0,4,0,0,6.515662127567768,,7.160070450134983,,0.0,0.0,25.157232704402517,0,Middle
06073016813,168.13,3287.0,452.0,322.0,137.5114085792516,97.96166717371464,102813.0,1150.0,18.0,0.0156521739130434,0,0,0,0,0,1,21,0,0,14.249434296764807,,15.943122988377375,,0.0,0.0,65.21739130434783,0,Middle
06073016704,167.04,7549.0,1603.0,1181.0,212.34600609352233,156.44456219366805,116711.0,2458.0,86.0,0.0349877949552481,0,0,0,0,0,8,22,0,0,5.9098386768748306,,7.5763771195090275,,0.0,0.0,18.628281117696865,0,High
06073018805,188.05,3977.0,965.0,677.0,242.64520995725425,170.22881569021877,135717.0,1478.0,43.0,0.0290933694181326,0,0,0,0,0,0,0,0,0,37.30748130418046,,37.30748130418046,,0.0,0.0,0.0,0,High
06073016619,166.19,4508.0,450.0,292.0,99.82253771073648,64.773735581189,83976.0,1850.0,78.0,0.0421621621621621,0,0,0,0,0,1,6,0,0,1.4288889730962882,,2.619074983017413,,0.0,0.0,20.54794520547945,0,Low
06073018804,188.04,4928.0,488.0,352.0,99.02597402597402,71.42857142857143,126161.0,2062.0,126.0,0.061105722599418,0,0,0,0,0,11,15,0,0,36.02731944953393,,36.02731944953393,,0.0,0.0,42.61363636363636,0,High
06073018620,186.2,2095.0,340.0,369.0,162.29116945107398,176.13365155131265,83333.0,606.0,8.0,0.0132013201320132,0,0,0,0,0,2,15,0,0,36.41702638898882,,36.41702638898882,,0.0,0.0,40.65040650406504,0,Low
06073018525,185.25,4003.0,466.0,454.0,116.4126904821384,113.41493879590308,159688.0,1401.0,11.0,0.0078515346181299,0,0,0,0,0,4,18,0,0,33.24407976373968,,33.24407976373968,,0.0,0.0,39.647577092511014,0,Highest
06073018524,185.24,3660.0,607.0,527.0,165.84699453551912,143.98907103825135,89779.0,1282.0,39.0,0.0304212168486739,0,0,0,0,0,11,24,0,0,33.574772581474456,,33.59008217959961,,0.0,0.0,45.54079696394687,0,Low
06073018522,185.22,5036.0,1081.0,512.0,214.65448768864175,101.66799046862587,124119.0,1793.0,45.0,0.0250976017847183,0,0,0,0,0,40,78,0,0,31.34023579553561,,31.34023579553561,,0.0,0.0,152.34375,0,High
06073017067,170.67,2894.0,524.0,396.0,181.06427090532137,136.83483068417416,223977.0,863.0,36.0,0.0417149478563151,1,0,0,0,0,6,19,0,1,0.0,,1.0900358028588386,,2.5252525252525255,1.9083969465648851,47.97979797979798,0,Highest
06073019811,198.11,5977.0,1019.0,641.0,170.48686632089678,107.24443700853271,125000.0,2406.0,68.0,0.028262676641729,0,0,0,0,0,29,71,0,0,19.64913674013082,,20.360616721229817,,0.0,0.0,110.76443057722308,0,High
06073018619,186.19,4941.0,1101.0,647.0,222.829386763813,130.9451528030763,173072.0,1563.0,0.0,0.0,0,0,0,0,0,4,12,0,0,34.19127469824511,,34.19127469824511,,0.0,0.0,18.54714064914992,0,Highest
06073018617,186.17,3335.0,554.0,491.0,166.1169415292354,147.2263868065967,130500.0,988.0,3.0,0.0030364372469635,0,0,0,0,0,7,27,0,0,36.969661300709106,,36.969661300709106,,0.0,0.0,54.989816700610994,0,High
06073018618,186.18,3982.0,795.0,512.0,199.6484178804621,128.57860371672527,76573.0,963.0,61.0,0.063343717549325,0,0,0,0,0,1,15,0,0,36.53833716613055,,36.53833716613055,,0.0,0.0,29.296875,0,Low
06073018622,186.22,5008.0,1010.0,644.0,201.67731629392972,128.59424920127796,75085.0,1868.0,156.0,0.0835117773019272,0,0,0,0,0,10,33,0,0,36.28210169625002,,36.83275242666147,,0.0,0.0,51.24223602484472,0,Low
06073017063,170.63,4346.0,609.0,429.0,140.12885411872986,98.71145881270134,121015.0,1563.0,69.0,0.0441458733205374,0,0,0,0,0,0,6,0,0,0.2231725676127448,,0.2994422054042753,,0.0,0.0,13.986013986013988,0,High
06073018520,185.2,5394.0,1041.0,611.0,192.99221357063405,113.27400815721172,93087.0,1547.0,45.0,0.0290885585003232,0,0,0,0,0,9,25,0,0,34.944489181679614,,34.944489181679614,,0.0,0.0,40.91653027823241,0,Low
06073018523,185.23,4871.0,851.0,825.0,174.70745226852802,169.36973927324985,102065.0,1998.0,86.0,0.043043043043043,0,0,0,0,0,8,22,0,0,33.491700458254805,,33.59908262457387,,0.0,0.0,26.666666666666668,0,Middle
06073018521,185.21,5427.0,842.0,857.0,155.15017505067257,157.91413303851115,110156.0,1648.0,109.0,0.0661407766990291,0,0,0,0,0,14,49,0,0,35.034997099312314,,35.04865482852218,,0.0,0.0,57.17619603267212,0,Middle
06073017071,170.71,5485.0,1195.0,961.0,217.8669097538742,175.20510483135826,194196.0,1791.0,16.0,0.0089335566722501,0,0,0,0,0,20,27,0,0,0.7983889335520282,,3.30304798103213,,0.0,0.0,28.095733610822062,0,Highest
06073008381,83.81,3473.0,334.0,188.0,96.17045781744888,54.13187446012093,202833.0,1056.0,23.0,0.021780303030303,0,0,0,0,0,0,0,0,1,0.1371742588927265,,1.299478684850436,,0.0,0.0,0.0,0,Highest
06073017060,170.6,3222.0,378.0,230.0,117.31843575418996,71.38423339540658,121205.0,1325.0,35.0,0.0264150943396226,0,0,0,0,0,0,0,0,0,1.1485346165675632,,1.243082946126683,,0.0,0.0,0.0,0,High
06073017065,170.65,10060.0,2580.0,1287.0,256.4612326043738,127.9324055666004,192317.0,3101.0,76.0,0.0245082231538213,0,0,0,0,0,0,0,0,0,1.832984076702431,,4.098163018320802,,0.0,0.0,0.0,0,Highest
06073017064,170.64,8518.0,1935.0,1799.0,227.1660014087814,211.19981216247945,208167.0,2252.0,44.0,0.019538188277087,0,0,0,0,0,0,0,0,0,4.07471169914865,,4.07471169914865,,0.0,0.0,0.0,0,Highest
06073017061,170.61,3335.0,612.0,614.0,183.50824587706143,184.1079460269865,160126.0,1364.0,57.0,0.0417888563049853,1,0,0,0,0,3,6,0,1,0.0,,1.8412639008248408,,1.6286644951140066,1.6339869281045751,9.771986970684038,0,Highest
06073019810,198.1,6625.0,1916.0,1310.0,289.20754716981133,197.73584905660377,116750.0,2284.0,147.0,0.0643607705779334,0,0,0,0,0,9,34,0,0,22.58362447147579,,23.14083524718161,,0.0,0.0,25.95419847328244,0,High
06073008376,83.76,6335.0,641.0,685.0,101.18389897395424,108.12943962115231,120563.0,2833.0,30.0,0.0105894811154253,0,0,0,0,0,18,37,0,2,0.1974306171763274,,0.1974306171763274,,0.0,0.0,54.01459854014599,0,High
06073008375,83.75,4306.0,67.0,164.0,15.559684161634928,38.086391082210866,121607.0,2179.0,98.0,0.0449747590637907,2,0,0,1,0,3,25,2,2,0.0,,0.0,,12.195121951219512,29.850746268656717,152.4390243902439,0,High
06073008375,83.75,4306.0,67.0,164.0,15.559684161634928,38.086391082210866,121607.0,2179.0,98.0,0.0449747590637907,2,0,0,1,0,3,25,2,2,0.0,,0.0,,12.195121951219512,29.850746268656717,152.4390243902439,0,High
06073017058,170.58,4284.0,581.0,456.0,135.62091503267973,106.44257703081232,139076.0,1861.0,11.0,0.0059108006448146,0,0,0,0,0,7,21,0,0,0.2885853359559283,,0.4236457288179479,,0.0,0.0,46.05263157894736,0,High
06073008372,83.72,3965.0,917.0,742.0,231.27364438839848,187.1374527112232,225481.0,1351.0,14.0,0.0103626943005181,1,0,0,0,0,0,0,0,0,0.0,,0.8881477885625019,,1.3477088948787064,1.0905125408942202,0.0,0,Highest
06073008369,83.69,4599.0,970.0,472.0,210.9154163948685,102.63100674059578,168393.0,1969.0,10.0,0.005078720162519,2,0,0,1,0,0,0,0,3,0.0,,0.0,,4.237288135593221,2.061855670103093,0.0,0,Highest
06073008369,83.69,4599.0,970.0,472.0,210.9154163948685,102.63100674059578,168393.0,1969.0,10.0,0.005078720162519,2,0,0,1,0,0,0,0,3,0.0,,0.0,,4.237288135593221,2.061855670103093,0.0,0,Highest
06073008370,83.7,3790.0,622.0,447.0,164.11609498680738,117.94195250659632,156184.0,1626.0,42.0,0.025830258302583,2,0,0,0,0,0,0,0,3,0.0,,0.246579568721722,,4.47427293064877,3.215434083601286,0.0,0,Highest
06073008370,83.7,3790.0,622.0,447.0,164.11609498680738,117.94195250659632,156184.0,1626.0,42.0,0.025830258302583,2,0,0,0,0,0,0,0,3,0.0,,0.246579568721722,,4.47427293064877,3.215434083601286,0.0,0,Highest
06073020041,200.41,2713.0,359.0,212.0,132.32583855510504,78.14227792112052,79693.0,926.0,10.0,0.0107991360691144,0,0,0,0,0,0,0,0,0,15.716031482158836,,15.716031482158836,,0.0,0.0,0.0,0,Low
06073020037,200.37,4342.0,790.0,534.0,181.9438046982957,122.98479963150622,94222.0,1336.0,16.0,0.0119760479041916,0,0,0,0,0,4,23,0,0,18.623496159755337,,18.623496159755337,,0.0,0.0,43.07116104868914,0,Middle
06073017406,174.06,2929.0,297.0,220.0,101.39979515192898,75.11095937179925,161331.0,1173.0,104.0,0.0886615515771526,0,0,0,0,0,0,4,0,0,7.652313322341373,,8.729205824043026,,0.0,0.0,18.18181818181818,0,Highest
06073017405,174.05,4446.0,1034.0,651.0,232.5686009896536,146.42375168690958,138403.0,1382.0,19.0,0.0137481910274963,0,0,0,0,0,2,7,0,0,9.715588362048146,,10.80821651601386,,0.0,0.0,10.752688172043012,0,High
06073017307,173.07,2158.0,263.0,245.0,121.87210379981464,113.53104726598704,143417.0,1019.0,86.0,0.0843964671246319,0,0,0,0,0,13,30,0,0,4.144291586550999,,5.399390337681198,,0.0,0.0,122.44897959183672,0,High
06073017408,174.08,2530.0,181.0,168.0,71.54150197628458,66.40316205533597,119028.0,1133.0,20.0,0.0176522506619594,0,0,0,0,0,0,4,0,0,7.506627521439233,,8.612788735997857,,0.0,0.0,23.809523809523807,0,High
06073017407,174.07,3282.0,556.0,441.0,169.40889701401585,134.36928702010968,192468.0,1299.0,33.0,0.0254041570438799,0,0,0,0,0,4,13,0,0,8.793557519719142,,9.919911234038684,,0.0,0.0,29.478458049886623,0,Highest
06073008378,83.78,914.0,66.0,26.0,72.21006564551422,28.446389496717725,73750.0,376.0,51.0,0.1356382978723404,1,0,0,0,0,2,24,7,1,0.0,,0.9581351042818872,,38.46153846153847,15.151515151515152,923.0769230769232,0,Lowest
06073017050,170.5,2958.0,524.0,310.0,177.1467207572684,104.80054090601756,108424.0,1019.0,41.0,0.0402355250245338,0,0,0,0,0,19,49,0,0,0.6449180181833926,,0.8227489862905631,,0.0,0.0,158.06451612903226,0,Middle
06073017053,170.53,3687.0,707.0,570.0,191.75481421209656,154.59723352318957,210104.0,1191.0,0.0,0.0,0,0,0,0,0,0,13,0,0,3.3613287171524093,,5.715244310213244,,0.0,0.0,22.80701754385965,0,Highest
06073017813,178.13,4551.0,856.0,653.0,188.09052955394415,143.48494836299713,132299.0,1669.0,41.0,0.0245656081485919,0,0,0,0,0,25,29,0,0,19.169650804748848,,20.272236698465548,,0.0,0.0,44.4104134762634,0,High
06073017054,170.54,5839.0,892.0,695.0,152.76588456927556,119.02723069018668,159044.0,1973.0,110.0,0.0557526609224531,0,0,0,0,0,7,27,0,0,1.175851168266492,,3.9396028624054424,,0.0,0.0,38.84892086330935,0,Highest
06073020028,200.28,3681.0,909.0,862.0,246.9437652811736,234.17549578918772,58147.0,1021.0,77.0,0.0754162585700293,0,0,0,0,0,2,15,0,0,15.647664423034628,,15.647664423034628,,0.0,0.0,17.40139211136891,1,Lowest
06073010015,100.15,4646.0,663.0,575.0,142.70340077486009,123.76237623762376,129107.0,1179.0,26.0,0.0220525869380831,1,0,0,0,0,62,84,0,0,0.0,,0.3410398161297207,,1.7391304347826089,1.5082956259426847,146.08695652173915,0,High
06073020810,208.1,5030.0,897.0,720.0,178.3300198807157,143.14115308151094,134781.0,1678.0,0.0,0.0,0,0,0,0,0,1,2,0,0,20.21618824305899,,23.93515256772938,,0.0,0.0,2.7777777777777777,0,High
06073021900,219.0,3089.0,526.0,399.0,170.28164454516025,129.1680155390094,42976.0,756.0,73.0,0.0965608465608465,0,0,0,0,0,35,78,0,0,0.9926879631486024,,1.626228453295266,,0.0,0.0,195.48872180451127,0,Lowest
06073020026,200.26,4234.0,562.0,496.0,132.73500236183278,117.14690599905526,122750.0,1704.0,8.0,0.0046948356807511,0,0,0,0,0,4,24,0,0,14.37649572808951,,14.37649572808951,,0.0,0.0,48.387096774193544,0,High
06073013421,134.21,4133.0,610.0,514.0,147.5925477861118,124.36486813452696,145000.0,1298.0,19.0,0.0146379044684129,0,0,0,0,0,6,21,0,0,3.3986521155133205,,4.297833892493426,,0.0,0.0,40.85603112840467,0,High
